,comment,vid,postdate,vrate,likeCount
935,"ونسيتو مهرجان يا طاهرة يا ام الحسن والحسين 
ام الحسن والحسين مين مش السيدة فاطمة الزهراء ابنة رسول الامة العربية 
ولة شاطرين على الناس الكويسة بس",Vf6H7PSxjFg,2020-02-17T05:04:36.000Z,none,2
936,وهوا في واحد بيقول على نفسة نبر ١ الا لما بيكون مغرور مفيش حد بيشوف نفسة الناس هيا اللى بتشوفة وبتحدد ازكلن نمبر ١ ولا لاءة  وكل واحد شايف نفسو انو أحسن من الاخرين,mg_nFaZsKZM,2020-02-17T05:00:40.000Z,none,1
937,هههههه دايم اتذكر ابيع نفسي هههههه شعر زي الخرا هههههه ممثل مبدع,ceE5pTmYtdY,2020-02-17T04:59:27.000Z,none,0
938,صوتك حنون كتييير يا عمر موفقين انشالله.و عاملين مشكلة من الحشيش الخمور ؟ هلق وقفت على كلمات اغنية في فنانين مشهورين و مهمين 🙄بيشربو خمور و حشيش هههه عفاف تنادي بالعفة جحا ما بيقدر غير على خالتو 🙄😆,Vf6H7PSxjFg,2020-02-17T04:54:47.000Z,none,13
939,"يا بعض اخوانا المصريين الي بحكوا عادي كلمه خمور و حشيش بحب احكيلهم استريحوا لا مش عادي، اغنيه بسمعها وطن عربي كبار وصغار وكلمه خمور و حشيش لا يمكن اقبل اخلي ابني او بنتي اطفال يسمعوها حتى لو حد كبير معك والدتك او عمك او خالك مش حلوه تسمعهم هيك كلام لانها قله حيا و مسخره. 
بالنسبه للناس الي بتحكي عن الأفلام الها نقابه مستقله حاسبها، هاني شاكر نقابه الموسيقين وبس.",Vf6H7PSxjFg,2020-02-17T04:45:50.000Z,none,1
940,هو هاني شاكر عشان مش لاقي حد يسمعه بيوقف دول طب يا استاذ هاني محمد رمضان موقفه ايه ماعمال بيلقع ف الحفلات بتعته وف الاغاني كمان هاه ده بيبوظ عقول الشباب وهيحاولوا يقلدوه لاء ده بالفعل بيعملوا كده ف الافراح خلوا عندكوا عدل بقي شويه واول واحد يتمنع هو محمد رمضان لانه شخصيه بتفسد عقول الشباب بنسبه كبيره جدا شوف كام واحد بيسمع محمد رمضان علي القناه بتاعته وانت تعرف مين اكتر واحد لازم يقف عند حده,Vf6H7PSxjFg,2020-02-17T04:39:31.000Z,none,1
941,يا حزن الحزن,vOh7FtzLj-M,2020-02-17T04:38:09.000Z,none,0
942,اعلام فاشل يبرز الفاشلين ال بيفشلو البلد باسليبهم الرخيصه منكم لله هتود البلد على فين,Vf6H7PSxjFg,2020-02-17T04:37:31.000Z,none,0
943,مش هو دا أديب الي كان برقص وبغني ع الاغنيه😂😂😂💃🏻💃🏻💃🏻💃🏻💃🏻💃🏻💃🏻💃🏻💃🏻💃🏻,Vf6H7PSxjFg,2020-02-17T04:35:28.000Z,none,17
944,Kk,Vf6H7PSxjFg,2020-02-17T04:28:43.000Z,none,0
945,ملعون ابوك يالا انت وكل اللى بيجعر خليتو البنات شبه الدكرة خرة على اللى جبوكو,Vf6H7PSxjFg,2020-02-17T04:22:08.000Z,none,0
946,قرارات غريبة بصراحة .. يعنى هى جت على دول ؟؟ طب الممثلين زى عادل امام اللى افلامهم كلها خمور وحشيش ؟؟؟ اقسم بالله الموضوع حارق دمى مش حبا فيهم بس فكرة ان احنا سايبين الحصان ومسكنا فى البردعة,Vf6H7PSxjFg,2020-02-17T04:09:02.000Z,none,62
947,"يا شباب أول شيء الأسماء تدل على ناس سوابق التسويق للحشيش والخمور والتحرش هذا غير مقبول على الإطلاق مع إحترامي إلى نقابة المطربين والفنانين كيف توافقون على هكذا أسماء والقاب البداية كانت خطأ كان يجب أن تقولوا لهؤلاء الشباب إذا كنتم تريدون الغناء أول شيء الألقاب أو الأسماء الذي اخترتوها لتجار المخدرات والحشاشين والشبيحة والبلطجية ويجب تغيير القابكم وكل أغنية يجب عرضها على لجنة الرقابة على الفنانين أولا وهذه اللجنة هي تقرر إذا كانت الأغنية مؤهلة لكي تذاع 
هذا هو الحل يا أستاذ هاني شاكر ما دام  اللجنة التي تضم متخصصين في الغناء  اجازت  لهم الغناء لا تستطيع حضرتك في ساعة غضب أن تمنعهم من الغناء هم ارتكبوا خطأ أخطاء هذا صحيح يعاقبون من الجهات  المختصة لجان الرقابة على الأفلام والمسلسلات والفيديو كليب تذكر يا أستاذ هاني شاكر قطع الأرزاق مثل قطع الأعناق 
والله العظيم أنا من عشاق كوكب الشرق والموسيقار محمد عبد الوهاب عبد الحليم حافظ وشادية وفايزة ونجاة ومحمد فوزي وفيروز أغاني هاني شاكر القديمة ولا أستمع إليهم إلا بالصدفة ولكن 
إذا دعتك قدرتك على ظلم الناس تذكر قدرة الله عليك 
أنا في رأيي قرار ظالم ويجب التراجع عن هذا القرار وهذا درس لهم يجب أن يفهمون ان الترويج للمخدرات والخمور والتحرش من أي شخص كان يجب على الدولة أن تكون هي الرادع إلى أي  ممثلين ومغنين أو غيرهم",Vf6H7PSxjFg,2020-02-17T04:03:24.000Z,none,0
948,معرفش لي طريقه كلامك بتفكرني بخالد عجاج😂,Vf6H7PSxjFg,2020-02-17T04:02:53.000Z,none,6
949,صوتك جميل بس  الموسيقي بتغطي علي صوتك,vOh7FtzLj-M,2020-02-17T03:53:01.000Z,none,0
950,ده لحن أغنية محمد حماقي حاجه مستخبيه  بس مع الفارق في رقي الكلمات والآداء بتاع حماقي,vOh7FtzLj-M,2020-02-17T03:44:50.000Z,none,0
951,والله صعبان عليا طيب حاسه مكسور وهو بيغني من الانتقاضات اللي نازلة عليه 💔😔,vOh7FtzLj-M,2020-02-17T03:43:36.000Z,none,0
952,لايك هنا وكسبوني بليز https://m.facebook.com/story.php?story_fbid=1273974706125954&id=100005403100883&sfnsn=scwspmo&extid=vtHeYSJzwm9LdLpe,Vf6H7PSxjFg,2020-02-17T03:42:50.000Z,none,0
953,"جه عند ""اشرب خمور وحشيش""
وقالك ""ارفع ايدك فووق""
دا طبعا قبل ما يفكروا ف التعديل ف الكُبليه دا
اللي هو بِقي ""من غيرك مش هعيش"" بدل
""اشرب خمور وحشيش"" 😅👌👌🌷",vOh7FtzLj-M,2020-02-17T03:42:45.000Z,none,3
954,احنا كنا بنركب عربات ههعهه,De4tO5g_X4o,2020-02-17T03:42:02.000Z,none,0
955,الصوت واطي,3VJxqjfPW68,2020-02-17T03:39:17.000Z,none,0
956,غرور بشكل بايخ لوعمل خير كانت مصر اولا,PCfa1NI_YGQ,2020-02-17T03:39:07.000Z,none,0
957,ما اثقل دمكم,D7ERsrZaH3s,2020-02-17T03:30:15.000Z,none,0
958,يقول رسول الله صلى الله عليه وسلم .الديوث لا يدخل الجنة ولا يشم ريحها .,HTFcV0X5VVA,2020-02-17T03:28:00.000Z,none,1
959,اشمعنا اما شرين عبد الوهاب غلطت سمحتوا مرة واتنين والناس غلطت واعتزرت هنشنقهم وبعدين مصطفى كامل ذكر لفظ مخدرات فى اغنيه قشطه يابا وعدت فرقت ايه يعنى مخدرات عن كلمه خمور تحشيش كده حرام,Vf6H7PSxjFg,2020-02-17T03:24:09.000Z,none,6
960,محترم,MxzIXuLjGCs,2020-02-17T03:23:11.000Z,none,0
961,موضوع تافه للأسف من حكومة فاشلة تافهه عميلة ومذيع اقرع,Vf6H7PSxjFg,2020-02-17T03:22:59.000Z,none,0
962,يالطيف الحقد انت يا أستاذ هاني عيب انت فنان كبير تقطع عيش الناس هيه دي أخلاق الفنانين ولا علشان انت مطرب ما اخدتش رقم ٢ على العالم وبعدين كنت فين لما اول مطلعت اغاني المهرجانات بالألفاظ السيئة زمان برضو بقول علشان انتو رقم ٢ على العالم وليه هبه الاغاني هيه اللي حتخرب ترباية ولادكو ولا دي شماعه تعلقو عليها اخطائكو كل واحد مش عارف يربي ابنه يحط الحق على اغاني المهرجانات ابه الكلام ده,Vf6H7PSxjFg,2020-02-17T03:20:48.000Z,none,1
963,هاني شاكر عامل مثل الأب الديكتاتوري مع أبناؤه مثل ما يقولون الأمريكان my way or the Highway  يريد فرض معتقداته وآراءه الموسيقية المنتمية للزمان الجميل على جيل اكبرهم ولد في أواخر التسعينات غلط يا أستاذ حسب رأي المتواضع انت غلطان من تكون انت حتى تمنع الناس من الغناء ؟  إذا اختارك الفنانين ان تكون كبيرهم فمتصغرهومش فعليك ان تمسك العصا من الوسط لازم يكون عندك صبر اكثر و تحتضن هؤلاء الشباب مش تمنعهم من الغناء يا راجل دا محمد عبد الوهاب بقدره ما عملهاش  لما طلع الفنان الكبير عدوية للإشارة فقط أنا من عشاق الكبار للزمن الجميل لكن لا احب الدكتاتورية في الموسيقى لا تفعل مثل حلمي بكر فعلك ذلك  يرجع  الموسيقى 50 سنةً ورا مش يقدمها و لو كان وا  عمالقة الزمن  الجميل على قيد الحياة لختلفو معاك,Vf6H7PSxjFg,2020-02-17T03:16:00.000Z,none,1
964,"نحن نعيش فى عصر الصيع
هؤلاء هم نجوم الغناء والطرب فى مصر  (شطا ورمضان وشاكوش وبيكا)  لا شكل ولا منظر ولا صوت ولا أخلاق ولا مؤهلات أو تعليم وحتى اسماءهم زبالة وهم أصبحوا المسيطرين على الفن والإعلام والمال ايضا
بعد أن كنا نسمع لعبد الوهاب وعبدالحليم وفريد الاطرش ومحرم فؤاد، فأصبحنا نستمع للسفهاء والصيع
حزين عليكى يامصر، إلى أين أنت ذاهبة؟
￼",Vf6H7PSxjFg,2020-02-17T03:13:08.000Z,none,2
965,غيره من نجاحكم انتو ٢ على العالم,Vf6H7PSxjFg,2020-02-17T03:12:25.000Z,none,0
966,لما السفير الاسرائيلي يفتتح كنيس يهودي في الإسكندرية والسيسي بسكر الحدود على الاخوة الفلسطينيين شو بتتوقع ان ربنا ينزل البركه على مصر طبعا لا والله ما حنا شايفين الا انحطاط اخلاقي وإنساني و سياسي فني رياضي التعليم في النازل السياحه في النازل غير الإعلام الي صار مسخرة الدول العربيه,Vf6H7PSxjFg,2020-02-17T03:12:02.000Z,none,2
967,غيره والله غيره يا ساتر سبوهم حرام عليكوا هتخدوا زمانكم وزمن غيركم احنا بتحب عمر وحسن وراحت عليكوا يا زمن ٨٠,Vf6H7PSxjFg,2020-02-17T03:10:27.000Z,none,2
968,نفسو عميق مشالله,5LLP-KMlaI0,2020-02-17T03:10:20.000Z,none,0
969,هو انتوا مش فالحين غير في الناس اللي بدأت من الصفر وتعبت بس وصلوا ونجحوا وهما شباب علشان بيغنوا حاجه شبه معظم المصريين 💔,Vf6H7PSxjFg,2020-02-17T03:08:29.000Z,none,5
970,هيفاء وهبي 😍😍😍,Olk970dBFLg,2020-02-17T03:00:45.000Z,none,0
971,غوروا في نصيبه بلا رجعة,Vf6H7PSxjFg,2020-02-17T02:59:39.000Z,none,3
972,"اقسم بالله الحكايه مش حكاية مغنيين بس 
الحكايه حكاية نظام وسخ بتكرموا الراقصات والممثلين وإعلاميين 
ازاي فيفي عبده ان مثاليه يا بلد نظمها وسخ من اولها واخرها 
امنعوا السبكي وافلامه العار 
امنعوا الدعاره والكبريهات والمخدرات ولا مش جيين علي شوية شباب غلابه امنعوا الأساس علشان منشوفش الأشكال دي 
علشان منشفش المهرجنات يا بلد انتوا بتحكوا في ايه
عمرو اديب بيحكي علي المهرجنات انها انفلات انتا اصلا ذات نفسك انفلات ومطبلاطي انضف وخليك مع الحق 
ربنا هيحسبك اتكلم علي الدعاره يا اعلامي يا شريف اتكلم علي الأفلام الوسخه",mg_nFaZsKZM,2020-02-17T02:53:59.000Z,none,0
